守护甜心之双生 ,爱情类,3325,2011-3-5
至少，像那雪一样 ,爱情类,7121,2011-3-5
灵狐之爱 ,爱情类,10380,2011-3-4
四季少女 ,爱情类,64806,2011-3-2
喜欢哥哥的18个理由 ,爱情类,463,2011-3-1
當愛神找上你 ,爱情类,13909,2011-3-1
"好想被你喜欢,大沢同学 ",爱情类,107214,2011-3-1
出走少年与迷途少女 ,爱情类,4969,2011-2-27
戀人的約束 ,爱情类,2333,2011-2-27
三國之萌娘物語《貓(蜀)傳》 ,爱情类,96234,2011-2-26
上天跟我做對 ,爱情类,8994,2011-2-25
上天對我的遊戲 ,爱情类,2147,2011-2-25
妹空 ,爱情类,77686,2011-2-25
蓝色天空纯白的爱 ,爱情类,7859,2011-2-23
Angel Heart ,爱情类,8910,2011-2-22
妖怪三部曲 ,爱情类,201424,2011-2-21
未完成的情书 ,爱情类,93613,2011-2-21
The Last Memory ,爱情类,3966,2011-2-20
割 舍 、  ,爱情类,11709,2011-2-19
仙仙世界前传 ,爱情类,32448,2011-2-18
荒野 ,爱情类,308581,2011-2-18
萌单 ,爱情类,25140,2011-2-17
无言之爱 ,爱情类,15136,2011-2-16
春天到冬天——他的那些些季节 ,爱情类,6295,2011-2-16
彼岸的幸福 ,爱情类,120383,2011-2-14
宅之物语 ,爱情类,5498,2011-2-14
ROOM NO.1301 ,爱情类,1352652,2011-2-12
穿越吧！阿夜！ ,爱情类,5103,2011-2-12
镜音双子同人小说 ,爱情类,7211,2011-2-10
影子 ,爱情类,9089,2011-2-9
爸爸15岁 ,爱情类,88222,2011-2-9
星空的记忆wish ,爱情类,122684,2011-2-9
椿与百合 ,爱情类,34645,2011-2-8
这是倒霉，还是幸运？ ,爱情类,12,2011-2-8
追夢旅程 ,爱情类,5772,2011-2-7
樱花的约定 ,爱情类,12520,2011-2-6
當公主遇上王子 ,爱情类,15190,2011-2-5
温柔雪花 ,爱情类,3976,2011-2-5
东方的奇迹 ,爱情类,88314,2011-2-5
爱的丘比特 ,爱情类,1957,2011-2-3
我的妹妹和大小姐 ,爱情类,4054,2011-2-1
紫眸小魔女 ,爱情类,70591,2011-2-1
【死神】爱情不辛苦 ,爱情类,8607,2011-1-31
冰山含羞草 ,爱情类,1649,2011-1-28
 死神少女·鏡 ,爱情类,205714,2011-1-27
加百列の号角 ,爱情类,2566,2011-1-27
爱丽丝之恋·改 ,爱情类,35092,2011-1-25
氤氲 ,爱情类,88116,2011-1-25
未忘青空 ,爱情类,58978,2011-1-25
命运の形 ,爱情类,18913,2011-1-25
灵塑铜像 ,爱情类,7042,2011-1-23
酷王子的樱公主 ,爱情类,1726,2011-1-23
守護异世纪的Angel！ ,爱情类,34770,2011-1-22
交响乐之雨 ,爱情类,139144,2011-1-21
我们俩的冰公主 R-8版 ,爱情类,52587,2011-1-20
血·夜·城 ,爱情类,10286,2011-1-19
Angel Love 天使恋曲 ,爱情类,45258,2011-1-18
爱上外星少女继续更新 ,爱情类,541017,2011-1-18
明星大小姐 ,爱情类,7185,2011-1-18
翠光森林GreenForest  ,爱情类,2656,2011-1-18
赤汐回忆 ,爱情类,18632,2011-1-17
王的仆人 ,爱情类,180,2011-1-16
尘封的QQ号 ,爱情类,17008,2011-1-16
重生之妹控 ,爱情类,3871,2011-1-16
旭 ,爱情类,15505,2011-1-15
没有未来的未来 ,爱情类,8404,2011-1-15
七月七日晴 ,爱情类,36,2011-1-13
请别忧伤了二之宫君 ,爱情类,1290673,2011-1-9
 花 信 ,爱情类,15687,2011-1-8
Beautiful World ,爱情类,3986,2011-1-7
超越界限第一卷 ,爱情类,154371,2011-1-7
《明之恋》 ,爱情类,15283,2011-1-4
金融圈之惑 ,爱情类,31364,2011-1-4
百年戀之歌 ,爱情类,3106,2011-1-3
小梦幻天使露露可 ,爱情类,66966,2011-1-2
蔷薇公主之吻 ,爱情类,3433,2010-12-31
风中的呼唤 ,爱情类,4421,2010-12-30
First snow ,爱情类,7943,2010-12-27
天使夢想曲 ,爱情类,1419,2010-12-24
回忆 ,爱情类,4984,2010-12-23
白色世界 ,爱情类,9085,2010-12-23
妹妹日记——待到山花烂漫时 ,爱情类,12503,2010-12-18
爱丽丝之恋 ,爱情类,36206,2010-12-17
CLANNAD陽平的世界梓篇 ,爱情类,12040,2010-12-15
流氓女神 ,爱情类,281138,2010-12-15
那些事之懵懂 ,爱情类,2805,2010-12-8
你今年北京 ,爱情类,97,2010-12-7
秘·密 ,爱情类,27726,2010-12-6
天 空 冢 ,爱情类,107877,2010-12-6
E馨leven ,爱情类,190517,2010-12-6
寂寞   背影 ,爱情类,10261,2010-12-5
吸血鬼骑士の红月之夜 ,爱情类,13149,2010-12-5
语言之使 ,爱情类,2861,2010-12-5
sis&夏之校园 ,爱情类,3731,2010-12-3
树女 ,爱情类,1861,2010-12-3
三國之萌娘物語《天降(吳)傳》 ,爱情类,3529,2010-11-30
爱上樱花爱上你 ,爱情类,2063,2010-11-30
其实我一直都在 ,爱情类,2430,2010-11-30
春宵苦短，少女前进吧 ,爱情类,94946,2010-11-27
[薄樱鬼]请君莫笑 ,爱情类,5560,2010-11-26
迟来的电话 ,爱情类,12282,2010-11-22
我的种子在发芽 ,爱情类,1188,2010-11-21
夏天的虫知道 ,爱情类,28669,2010-11-17
【苦】与【甜】 ,爱情类,10348,2010-11-17
12之双鱼 ,爱情类,30896,2010-11-15
言情序曲一 ,爱情类,29566,2010-11-14
Love对手 ,爱情类,1620,2010-11-14
柠檬茶 ,爱情类,1326,2010-11-12
K-ON！梓喵是女僕小姐第三季 ,爱情类,21211,2010-11-10
OUR我们(停载中...) ,爱情类,24570,2010-11-10
幽蓝之境 ,爱情类,2969,2010-11-10
永世 ,爱情类,6906,2010-11-8
MEMORISE SEASON ,爱情类,7293,2010-11-7
爱上外星少女 ,爱情类,74129,2010-11-4
收藏人生 ,爱情类,91658,2010-11-4
再续前缘 ,爱情类,2938,2010-11-2
lovemeyourheart ,爱情类,37912,2010-11-1
妹控福音， ,爱情类,85576,2010-10-29
K-ON！梓喵是女僕小姐AS ,爱情类,45214,2010-10-29
玫瑰之恋 ,爱情类,1070,2010-10-28
K-ON！梓喵是女僕小姐！ ,爱情类,34225,2010-10-28
偶和自己恋爱~哎 ,爱情类,4760,2010-10-25
彼男彼女 ,爱情类,26,2010-10-24
青苹果味橙汁与红茶味可乐 ,爱情类,11775,2010-10-24
凉了心城 ,爱情类,966,2010-10-24
桃花劫 ,爱情类,15057,2010-10-23
杏 我的女神 ,爱情类,36587,2010-10-17
矿石镇的伙伴们 ,爱情类,9774,2010-10-16
恶魔串 ,爱情类,2869,2010-10-16
湛蓝回忆 ,爱情类,77902,2010-10-15
我与女裝弟弟与后宮 ,爱情类,23157,2010-10-10
我的爱...不能说出来…… ,爱情类,951,2010-10-9
120日元 ,爱情类,133776,2010-10-8
恋上修罗 ,爱情类,196338,2010-10-7
青涩恋果 ,爱情类,15345,2010-10-6
爱`别再 ,爱情类,2525,2010-10-6
薄樱鬼之樱落花开 ,爱情类,12733,2010-10-6
琉璃色の恋 ,爱情类,7600,2010-10-6
滑落在手指尖上的幸福 ,爱情类,11932,2010-10-6
天赐浪漫 ,爱情类,2170,2010-10-5
我的OTAKU/伪娘女友/男友 ,爱情类,27199,2010-10-5
落日余辉 ,爱情类,66369,2010-10-4
永恒的黎明 ,爱情类,11125,2010-10-4
禁の桔梗恋 ,爱情类,1603,2010-10-4
猫耳恋曲 ,爱情类,22038,2010-10-3
异界时空恋 ,爱情类,3150,2010-10-2
恋妹 ,爱情类,540,2010-10-1
落樱 ,爱情类,24,2010-9-24
守护微笑 ,爱情类,6554,2010-9-24
食之梦-I Dream You ,爱情类,52265,2010-9-24
我的哥哥是妹控（某人的日记） ,爱情类,30508,2010-9-22
你是主人我是仆~森罗 篇~ ,爱情类,126358,2010-9-22
西極天空夢不落 ,爱情类,8411,2010-9-19
我的韩国女友 ,爱情类,3670,2010-9-18
我的傻女友 ,爱情类,1840,2010-9-17
甜蜜日记 ,爱情类,739,2010-9-17
米子 ,爱情类,6481,2010-9-11
温情 ,爱情类,2791,2010-9-10
天使的秘密 ,爱情类,616,2010-9-8
戀上白巧克力 ,爱情类,19066,2010-9-7
H老妹控兄姬☆欧尼酱！ ,爱情类,1478,2010-9-3
双生天使 ,爱情类,18328,2010-8-31
预定初恋 ,爱情类,31826,2010-8-31
配角 ,爱情类,21699,2010-8-31
星空之恋 ,爱情类,1985,2010-8-31
远在天堂的爱 ,爱情类,10311,2010-8-30
爱上你等于爱上晴天 ,爱情类,78600,2010-8-30
彼岸花开红颜去 ,爱情类,9058,2010-8-29
把崩坏的记忆重整 ,爱情类,8988,2010-8-28
铭记君之名 ,爱情类,5742,2010-8-25
龙与虎偶也 ,爱情类,10580,2010-8-24
魔法心愿书 ,爱情类,3136,2010-8-24
没有如果... ,爱情类,12561,2010-8-24
泡沫之夏 ,爱情类,26324,2010-8-24
H妹 ,爱情类,14522,2010-8-23
一克拉的眼泪 ,爱情类,14689,2010-8-19
艾达塔·妮亚 ,爱情类,12131,2010-8-18
恶魔的新娘 ,爱情类,214166,2010-8-18
为君永恒（EVA同人） ,爱情类,15808,2010-8-17
最后的承诺 ,爱情类,1085,2010-8-17
如果你能多爱我些 ,爱情类,30528,2010-8-17
六夜 ,爱情类,10607,2010-8-17
【孤单的】街、 ,爱情类,5623,2010-8-15
誓约的天空Sister&me ,爱情类,29869,2010-8-14
雙生兒偶像 ,爱情类,5536,2010-8-13
单翼天使、 ,爱情类,4271,2010-8-13
守候高塔上的公主 ,爱情类,3741,2010-8-12
百转千回终定卿 ,爱情类,7557,2010-8-12
悲伤至晓 ,爱情类,12107,2010-8-12
凌飞雪之恋 ,爱情类,7630,2010-8-11
绯色的碎片 ,爱情类,216668,2010-8-11
真爱物语 ,爱情类,120,2010-8-10
幽璃的野百合日记 ,爱情类,13764,2010-8-10
雪夜之吻 ,爱情类,431,2010-8-9
我的笨蛋哥哥 ,爱情类,3236,2010-8-8
柔情毒药 ,爱情类,18135,2010-8-7
神无月姬 ,爱情类,7878,2010-8-7
恋在前世，爱在今生 ,爱情类,821,2010-8-3
雪色的祈祷 ,爱情类,65800,2010-8-2
爱的协奏曲 ,爱情类,1823,2010-8-2
本小说已消失 ,爱情类,76,2010-7-30
枫落樱痕 ,爱情类,6905,2010-7-29
NARUTO ,爱情类,10755,2010-7-28
野孩子 ,爱情类,2199,2010-7-27
我们的世界 ,爱情类,17986,2010-7-26
即使离开也要相互思念 ,爱情类,3246,2010-7-25
Addictedtolove ,爱情类,3190,2010-7-24
物系君心 ,爱情类,4412,2010-7-24
天然未婚妻 ,爱情类,3154,2010-7-24
美妙明日的反面 ,爱情类,41328,2010-7-23
恋爱仆克牌—观月学园 ,爱情类,16766,2010-7-19
Kong ,爱情类,54673,2010-7-18
滥情总裁 ,爱情类,21601,2010-7-18
犬夜叉  犬薇篇 ,爱情类,4301,2010-7-17
集乐说 ,爱情类,2149,2010-7-17
梦呓 ,爱情类,25919,2010-7-15
面朝大海，春暖花开 ,爱情类,6566,2010-7-12
樱田镇恋爱物语 ,爱情类,20811,2010-7-12
冷魅公主(又名邪魅公主) ,爱情类,11659,2010-7-11
香霖日记-只属于一人的阿礼乙女 ,爱情类,11779,2010-7-9
秋之回忆系列 ,爱情类,4453572,2010-7-9
星の歌，蝶の舞 ,爱情类,2325,2010-7-8
music情缘 ,爱情类,400,2010-7-6
孤独の傲王 ,爱情类,1525,2010-7-6
龙神轩辕 ,爱情类,8758,2010-7-5
爱情泡泡糖 ,爱情类,184541,2010-7-3
离家也幸福 ,爱情类,11331,2010-7-2
可爱的萝莉 ,爱情类,4763,2010-7-2
索德家族 ,爱情类,309,2010-7-1
與你走到陽光處 ,爱情类,58530,2010-7-1
Stray god ,爱情类,26240,2010-6-30
哪一年，讓一生改變 ,爱情类,1116,2010-6-30
恐龍妹的天空 ,爱情类,8508,2010-6-30
迷迭. ,爱情类,434,2010-6-29
废话国度 ,爱情类,889,2010-6-26
种族之间的BL生活 ,爱情类,759,2010-6-25
命運輪轉之時 ,爱情类,271,2010-6-23
猫猫，驾到，求包养! ,爱情类,1398,2010-6-21
乙女爱上姐姐 ,爱情类,95912,2010-6-21
琉璃城事 ,爱情类,649,2010-6-21
穿越时空的乐章 ,爱情类,13780,2010-6-16
星空的记忆 ,爱情类,3424,2010-6-16
傀儡少女之灵影夕颜  ,爱情类,151027,2010-6-15
60亿分之一的约定 ,爱情类,8096,2010-6-15
聪明的她 苯苯的我 ,爱情类,1313,2010-6-13
只有你 ,爱情类,5490,2010-6-12
希望可以回到從前的我們 ,爱情类,10742,2010-6-12
女神异闻录—心之彼方 ,爱情类,24965,2010-6-8
溫柔总裁愛天王巨星妻 ,爱情类,272,2010-6-7
穿越之稀里糊涂当皇妃 ,爱情类,4184,2010-6-7
二次元之旅 ,爱情类,101908,2010-6-6
凤说 ,爱情类,15661,2010-6-3
蜜柑別丟下我 ,爱情类,578,2010-6-2
你好、狐狸精 ,爱情类,4355,2010-5-30
公主與她的守護騎士☆ ,爱情类,16979,2010-5-29
想 ,爱情类,6078,2010-5-28
灭神之恋 ,爱情类,33977,2010-5-25
白山同學與黑色手提袋 ,爱情类,192878,2010-5-24
恶魔与天使的交响曲 ,爱情类,37556,2010-5-24
命運之神 ,爱情类,16786,2010-5-21
爱的牵绊从那时候就开始了呢！ ,爱情类,170,2010-5-20
相见无欢 ,爱情类,5992,2010-5-19
【停更中…………】 ,爱情类,7500,2010-5-16
Summer monsters ,爱情类,3799,2010-5-16
鬼嫁 ,爱情类,22306,2010-5-10
我的恋人是大小姐 ,爱情类,18219,2010-5-8
纯暧の百合 ,爱情类,23046,2010-5-8
契约之恋 ,爱情类,6849,2010-5-5
倾国倾城俏佳人 ,爱情类,2213,2010-5-5
冬日童话 ,爱情类,37748,2010-5-4
IMF ,爱情类,5525,2010-5-3
逆风的奔跑·只为我们的钟爱 ,爱情类,4152,2010-5-2
薄荷糖之恋 ,爱情类,1920,2010-5-1
脱处敢死队 ,爱情类,2125,2010-5-1
鸳鸯符 ,爱情类,93,2010-5-1
薄荷糖女孩 ,爱情类,6660,2010-4-28
失落的歌谣 ,爱情类,53752,2010-4-27
 暮光之城第五部  午夜阳光   ,爱情类,174493,2010-4-26
虚妄天堂 ,爱情类,1175,2010-4-25
神恋 ,爱情类,60518,2010-4-18
圣樱夜 ,爱情类,1358,2010-4-17
明天 天放晴 ,爱情类,2158,2010-4-17
喵卡布的短篇小说集 ,爱情类,8483,2010-4-17
恋爱的日记 ,爱情类,4805,2010-4-16
静野家的苍绯 ,爱情类,53329,2010-4-9
夏 ,爱情类,10697,2010-4-8
風月の精靈の戀 ,爱情类,25647,2010-4-8
梦，与破碎公主的婚约 ,爱情类,32623,2010-4-8
《思春期诱惑》 ,爱情类,3577,2010-4-6
雾之语 ,爱情类,3635,2010-4-3
天空之钟 响彻惑星 ,爱情类,1484528,2010-3-31
推到吧，妹妹 ,爱情类,4723,2010-3-29
零点~半 ,爱情类,16963,2010-3-29
起死回生的少女 ,爱情类,162230,2010-3-25
光的堕落 ,爱情类,1122,2010-3-21
PiPit!!天线少女 ,爱情类,95831,2010-3-16
愛してる，おにちゃん ,爱情类,20071,2010-3-16
【枪王黑泽同人】圣诞之约 ,爱情类,6871,2010-3-13
My式神の糟糕罗曼史 ,爱情类,13719,2010-3-13
我的非常女友 ,爱情类,11002,2010-3-8
黑暗中的光明 ,爱情类,2746,2010-2-27
咖啡缘 ,爱情类,35517,2010-2-23
"女仆,LoLi,傲娇系 ",爱情类,2031,2010-2-22
秋天的甘泉爱恋 ,爱情类,2746,2010-2-21
亲亲老公的诱惑 ,爱情类,1928,2010-2-21
消失前的回忆 ,爱情类,6456,2010-2-20
月夜下的约定 ,爱情类,17820,2010-2-19
愿为你而死 ,爱情类,8854,2010-2-19
疯血 ,爱情类,27011,2010-2-19
遥望深海的人鱼 ,爱情类,3479,2010-2-18
虚月 ,爱情类,1318,2010-2-17
恋·情 ,爱情类,16536,2010-2-16
To Heart 2 同班同学2 / 心之彼端2 ,爱情类,159609,2010-2-15
我是她的柴可夫司机 ,爱情类,78960,2010-2-14
"那年,那月,那天 ",爱情类,1004,2010-2-11
理论上的恋人 ,爱情类,12893,2010-2-10
悠久之翼 ,爱情类,2586,2010-2-10
幸福之地 ,爱情类,16209,2010-1-31
GALGE：大逃杀 ,爱情类,43139,2010-1-26
假如、这就是幸福吧 ,爱情类,2947,2010-1-10
渚フオルテツシモ ,爱情类,83217,2010-1-9
佳奈～妹妹～  ,爱情类,60308,2010-1-3
这个世界的爱 ,爱情类,12574,2009-12-19
霜☆夜乐章 ,爱情类,7929,2009-11-26
雨之彩练--续 ,爱情类,5112,2009-11-24
舞姬恋风传 ,爱情类,137600,2009-10-16
倾国无双 ,爱情类,25417,2009-10-14
假女友 ,爱情类,6030,2009-10-1
玛利亚的手指 ,爱情类,44148,2009-10-1
TOY JOY POP 狂热青春 ,爱情类,32524,2009-9-20
帅气女朋友 ,爱情类,6091,2009-8-27
飘凌花 ,爱情类,6971,2009-8-25
第108年的初恋 ,爱情类,214615,2009-8-20
伪娘！伪娘！ ,爱情类,24870,2009-8-15
花融月夏 ,爱情类,5119,2009-8-10
眼镜之心 ,爱情类,93084,2009-8-3
醉步男 ,爱情类,72022,2009-8-2
钢菊 ,爱情类,3099,2009-8-1
伊藤兰物语 ,爱情类,1197,2009-7-21
幸福之路 ,爱情类,22745,2009-7-18
Angle heart1-坠之天使心 ,爱情类,28572,2009-7-18
杀手之恋 ,爱情类,88436,2009-7-9
她还在啃 ,爱情类,6601,2009-7-2
在昔日黄昏的公园中 ,爱情类,1365,2009-6-20
孩子去了远方 ,爱情类,10282,2009-6-20
只有你听到 calling  you ,爱情类,18310,2009-6-20
终结的幸福 ,爱情类,13932,2009-6-7
宛如记忆之时 ,爱情类,2241,2009-5-28
初音岛之海星群物语 ,爱情类,21014,2009-5-26
Lucky   Magick ,爱情类,886,2009-5-18
温柔如他 ,爱情类,5477,2009-5-17
天使迷梦 ,爱情类,431886,2009-5-5
樱の殇 ,爱情类,7524,2009-4-26
少年残像 ,爱情类,11946,2009-4-10
蓝紫の恋 ,爱情类,3150,2009-3-3
王鬼情未了 ,爱情类,5278,2009-2-19
追梦者—— 我究竟算什么 ,爱情类,3034,2009-2-15
无望之梦 ,爱情类,1513,2009-2-4
CLOUD ,爱情类,942,2008-12-22
唱尽悲伤 ,爱情类,5768,2008-12-19
我的主人 ,爱情类,2093,2008-12-7
满月如纱之梨落红颜 ,爱情类,5659,2008-11-29
真红与百合物语 ,爱情类,88829,2008-11-28
重回那天 ,爱情类,126098,2008-11-25
爱你，好难 ,爱情类,22685,2008-11-23
憐 Ren ,爱情类,382305,2008-11-18
歌月十夜 ,爱情类,227867,2008-11-13
<<白狐>>第一部 ,爱情类,77737,2008-9-21
榕树下的奇遇 ,爱情类,8188,2008-9-12
零度战记 ,爱情类,9944,2008-8-25
花丛里的樱草姬 ,温情类,74881,2014-1-8
惑星的救赎 ,温情类,7202,2014-1-8
未来的希望理论 ,温情类,45603,2014-1-8
无法遗落的宝物 ,温情类,10020,2014-1-8
我怎能不妹控？！ ,温情类,67708,2014-1-7
冰凌君的恋爱物语 ,温情类,7243,2014-1-7
你丫的才是萝莉了！ ,温情类,105706,2014-1-7
麦格与辉夜 ,温情类,34334,2014-1-5
狼与香辛料同人-狼与悠远的约定 ,温情类,85922,2014-1-3
有你的世界不再孤单 ,温情类,4442,2014-1-1
我的宠物究竟是阿拉还是萨摩耶 ,温情类,10012,2014-1-1
兵长与我 ,温情类,7627,2014-1-1
深夜雀食堂 ,温情类,175478,2013-12-31
我与腐女姐姐和腹黑弟弟的日常 ,温情类,25604,2013-12-31
萌化日记 ,温情类,296106,2013-12-31
成为魔王奴隶的勇者有点郁闷 ,温情类,6719,2013-12-30
众神眷恋的幻想乡 ,温情类,69010,2013-12-30
昨日の神 ,温情类,6313,2013-12-29
阎王女婿有点郁闷 ,温情类,61503,2013-12-29
AngelBeats命运Lv2 ,温情类,112383,2013-12-28
下雨的小镇 ,温情类,10099,2013-12-27
某父控女儿的日常——白2同人 ,温情类,14081,2013-12-26
魔王与银发战姬 ,温情类,131563,2013-12-26
三流作家的灵异事件簿 ,温情类,139130,2013-12-26
少年和少女与神 ,温情类,8535,2013-12-24
血与圣荆棘冠 ,温情类,62376,2013-12-23
回忆的短文集 ,温情类,31991,2013-12-23
蝙蝠髮夾與黃金手槍 ,温情类,112280,2013-12-22
夏末有猫 ,温情类,43472,2013-12-21
异 ,温情类,65398,2013-12-21
亡灵之眼 ,温情类,197530,2013-12-21
我家的美少女 ,温情类,674907,2013-12-20
男主角和他愉快的伙伴们 ,温情类,23434,2013-12-19
身在地狱，面朝天堂 ,温情类,46749,2013-12-13
夏日之歌 ,温情类,3706,2013-12-13
这个世界时属于文学家的，数学什么的我才不要 ,温情类,3697,2013-12-12
我只是看客 ,温情类,51125,2013-12-7
家里蹲与家里蹲的日常与黑历史与恋爱 ,温情类,23758,2013-12-4
快看，那是DOTA ,温情类,12988,2013-12-2
逝去的青空 ,温情类,4556,2013-11-30
千字路 ,温情类,45556,2013-11-30
论角色设定的重要性 ,温情类,15329,2013-11-29
穷学生×顶梁柱 ,温情类,6465,2013-11-27
女高中生店长的便利店可不轻松 ,温情类,332618,2013-11-27
夏目友人帐 ,温情类,264161,2013-11-23
与少女共度的最后90日 ,温情类,73896,2013-11-17
秋红不灭 ,温情类,9134,2013-11-13
我的委托人是天使？ ,温情类,301230,2013-11-9
住在我家的幼女竟然是剑魔？ ,温情类,334236,2013-11-4
觉悟吧！孤独世界 ,温情类,82290,2013-11-3
兰陵血烟 ,温情类,7209,2013-11-2
夏隱物語 ,温情类,29116,2013-10-31
被我養育的小蘿莉們 ,温情类,1436806,2013-10-31
归去的灵魂 ,温情类,34000,2013-10-27
老街小巷死胡同 ,温情类,5623,2013-10-27
三色猫 ,温情类,211401,2013-10-27
AngelBeats命运之夜 ,温情类,103474,2013-10-26
RE～永不相交的两人～ ,温情类,101856,2013-10-26
限界天使 ,温情类,144672,2013-10-25
我真的是人类吗？ ,温情类,1800,2013-10-20
论爱的正确表达方式 ,温情类,2271,2013-10-19
最初的轨迹与最后的泪滴 ,温情类,14998,2013-10-13
突然闯入我日常生活的双胞胎萝莉 ,温情类,31040,2013-10-13
做那种事妹妹会不会砍死我 ,温情类,24917,2013-10-11
孤狼 ,温情类,35496,2013-10-7
人所不知的世界尽头之故事 ,温情类,17498,2013-10-6
公主复仇记 ,温情类,1470,2013-10-5
不动的夏天 ,温情类,19090,2013-10-3
记忆无法留存的片段 ,温情类,5745,2013-9-30
我的回忆录 ,温情类,19330,2013-9-21
那一刹那的繁星 ,温情类,4916,2013-9-15
行走于前，止步凝望 ,温情类,7056,2013-9-10
理想的小白脸生活 ,温情类,194063,2013-9-8
我的问题妹妹 ,温情类,28368,2013-9-7
守护萌妹！ ,温情类,772996,2013-9-5
水镜中的妖之国 ,温情类,9299,2013-9-4
虚浮的临界点，向日葵与光合作用 ,温情类,85683,2013-9-2
折翼 ,温情类,11211,2013-9-1
镜湖的漫研时光 ,温情类,14316,2013-8-31
心连·情结 ,温情类,1132555,2013-8-31
我の怪物班级 ,温情类,26197,2013-8-30
我与黑狐 ,温情类,5331,2013-8-29
何之缘 裕加理君 和白兔的缘会 ,温情类,128552,2013-8-28
转吧！企鹅罐 ,温情类,159521,2013-8-28
生写雇佣兵 ,温情类,3397,2013-8-28
每个中二病都有自己的精神伤口 ,温情类,1881,2013-8-26
七天，世界末日 ,温情类,7210,2013-8-26
彩虹之上 ,温情类,5073,2013-8-26
东方同人 远去之秋 ,温情类,8215,2013-8-24
那天，天气雨 ,温情类,11164,2013-8-23
十厘米的夏天 ,温情类,11713,2013-8-23
除妖所打工记 ,温情类,106914,2013-8-23
这种家里蹲的日子何时才能结束 ,温情类,4398,2013-8-19
腐化人偶 ,温情类,9511,2013-8-18
天才少女与异常少年 ,温情类,22230,2013-8-18
短暂的邂逅与分离 ,温情类,14324,2013-8-18
赤壁 ,温情类,5852,2013-8-18
平凡的我不平凡的日常 ,温情类,28129,2013-8-17
星·恋·梦 ,温情类,3018,2013-8-16
沉没少女 ,温情类,5168,2013-8-16
守护萌妹大人 ,温情类,19159,2013-8-16
持续十分钟的惊讶 ,温情类,2989,2013-8-14
若你仰望夜空 ,温情类,5478,2013-8-13
妖缘夜语 ,温情类,10993,2013-8-12
阁楼上的猫 ,温情类,12006,2013-8-11
青鸟の约定 ,温情类,14663,2013-8-10
羽之婉歌 ,温情类,40277,2013-8-10
海平线的思念 ,温情类,7471,2013-8-8
我的妈妈变成17岁了 ,温情类,103419,2013-8-7
樱花庄的宠物女孩 ,温情类,1605167,2013-8-7
肖槐与叶云 ,温情类,27242,2013-8-7
雨中の向阳花 ,温情类,5880,2013-8-7
我想恋爱 ,温情类,12082,2013-8-5
触碰到后，像雪一样崩溃…… ,温情类,3297,2013-8-4
愿这爱恋如星辰永恒 ,温情类,5391,2013-7-27
是神让我守护你 ,温情类,5801,2013-7-26
白泽异志 ,温情类,94932,2013-7-25
夜.未央 ,温情类,9265,2013-7-23
十二星座十三少女 ,温情类,143752,2013-7-23
I Wish ,温情类,100364,2013-7-22
绝望抗争之颂歌 ,温情类,17898,2013-7-14
毁灭世界吗女神大人 ,温情类,11650,2013-7-14
这货才不是我亲爱的妹妹大人呢 ,温情类,6149,2013-7-12
雨天的花火 ,温情类,216,2013-7-11
32℃，时光机的夏天和栀子花 ,温情类,3638,2013-7-9
责备 ,温情类,3087,2013-7-8
安房直子的童话系列 ,温情类,360258,2013-7-6
鸠子与我的爱情喜剧 ,温情类,221154,2013-7-6
花落彼岸 ,温情类,219,2013-6-30
Recollection ,温情类,181,2013-6-28
「中二病哥哥恋妹记」♪ ,温情类,13065,2013-6-19
变身萝莉与后宫之关系 ,温情类,137306,2013-6-15
因果缘 ,温情类,15379,2013-6-13
命运不壮阔 ,温情类,13925,2013-6-11
灰痕 ,温情类,41312,2013-6-9
呐，回忆 ,温情类,6891,2013-6-8
夏有妖 ,温情类,42897,2013-6-8
原来哥哥是hentai ,温情类,7031,2013-6-7
夏天的神明 ,温情类,34579,2013-6-6
狼雪之恋 ,温情类,43012,2013-6-4
成功的阴影 ,温情类,4514,2013-5-25
妆华 ,温情类,10644,2013-5-23
狐面先生你好 ,温情类,3667,2013-5-19
双曲线上的魔王 ,温情类,86816,2013-5-18
东风谷早苗同人短文一则 ,温情类,3405,2013-5-16
疏竹轩的愿望和住民们 ,温情类,19660,2013-5-14
折梦——旅人篇 ,温情类,108782,2013-5-9
折翼的天使 ,温情类,3694,2013-5-9
姐姐想着弟弟就要变奇怪了 ,温情类,24846,2013-5-8
腹语师 ,温情类,345806,2013-5-4
踏歌而行 ,温情类,4147,2013-4-30
我与钠的约定 ,温情类,22060,2013-4-29
雪翼的芙莉西亚 ,温情类,31465,2013-4-27
神曲奏界 红 ,温情类,1468526,2013-4-27
镜像使外篇·血族长夜 ,温情类,6637,2013-4-26
我的太平洋 ,温情类,0,2013-4-19
为了妹妹，我放弃了世界 ,温情类,4232,2013-4-17
最后的卡比 ,温情类,7771,2013-4-16
星空下的女孩 ,温情类,3022,2013-4-12
使我们相遇之夏 ,温情类,66566,2013-4-5
Delusion ,温情类,6799,2013-4-5
被遗忘的记忆碎片 ,温情类,32920,2013-4-4
我与某个笨蛋杀人犯 ,温情类,7933,2013-4-4
泣日 ,温情类,44714,2013-4-3
生活在奇迹之中的我们 ,温情类,26,2013-3-31
海之约 ,温情类,4864,2013-3-28
pieceofpicture ,温情类,3293,2013-3-28
GL百合什么的最讨厌了！ ,温情类,12618,2013-3-28
